Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#b08a34a2-c733-4d6c-bcd4-d067bc2539eb begin trace,$,,,,8,CheckBolExist,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,b08a34a2-c733-4d6c-bcd4-d067bc2539eb,1,"[""BOL-9246993-1"",""BOL-9246993-2"",""BOL-9246993-3"",""BOL-9246993-4"",""BOL-9246993-5"",""BOL-9246993-6"",""BOL-9246993-7"",""BOL-9246993-8"",""BOL-9246993-9"",""BOL-9246993-10"",""BOL-9246993-11"",""BOL-9246993-12"",""BOL-9246993-13"",""BOL-9246993-14"",""BOL-9246993-15"",""BOL-9246993-16"",""BOL-9246993-17"",""BOL-9246993-18"",""BOL-9246993-19"",""BOL-9246993-20"",""BOL-9246993-21"",""BOL-9246993-22"",""BOL-9246993-23"",""BOL-9246993-24"",""BOL-9246993-25"",""BOL-9246993-26"",""BOL-9246993-27"",""BOL-9246993-28"",""BOL-9246993-29"",""BOL-9246993-30"",""BOL-9246993-31"",""BOL-9246993-32""]",
TRACE,Tracing#b08a34a2-c733-4d6c-bcd4-d067bc2539eb execute time:62 ms end trace,$,,,,14,CheckBolExist,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,b08a34a2-c733-4d6c-bcd4-d067bc2539eb,2,"{""Success"":true,""Message"":null,""InnerException"":null,""Content"":{""Items"":[{""BolRefNo"":""BOL-9246993-1"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-2"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-3"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-4"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-5"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-6"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-7"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-8"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-9"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-10"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-11"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-12"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-13"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-14"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-15"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-16"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-17"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-18"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-19"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-20"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-21"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-22"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-23"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-24"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-25"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-26"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-27"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-28"",""IsExist"":true},{""BolRefNo"":""BOL-9246993-29"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-30"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-31"",""IsExist"":false},{""BolRefNo"":""BOL-9246993-32"",""IsExist"":true}],""IsComplete"":true,""Message"":null},""TypeCode"":null}",
TRACE,Tracing#4b7bd73d-cd4e-41ce-ac37-480042997f24 begin trace,$,,,,8,DeleteManifest,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,4b7bd73d-cd4e-41ce-ac37-480042997f24,1,"{""RefNo"":""9246993"",""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""RequestBy"":null,""IgnoreCheckManifest"":true,""ForceDelete"":true}",
TRACE,Commit tran complete call by DeleteManifestByOrder,$,,,,18,DeleteManifest,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,4b7bd73d-cd4e-41ce-ac37-480042997f24,3,null,null
TRACE,Log connection status call by CommitTransaction,$,,,,8,DeleteManifest,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,4b7bd73d-cd4e-41ce-ac37-480042997f24,2,"{""ConnectionId"":121674,""ConnectionStatus"":""Open"",""TransactionId"":40991264}",null
TRACE,ready to deallocated sync received parameter,$,,,,22,DeleteManifest,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,4b7bd73d-cd4e-41ce-ac37-480042997f24,4,"{""TicketInfoUID"":null,""TicketUID"":null,""ManifestUID"":[""5ee91fde-6cf6-46be-b034-1a52ee48dc65""],""BOLUID"":null,""WorkOrderPayloadUID"":null,""TicketInfoType"":200}",null
TRACE,End get item info,$,,,,21,DeleteManifest,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,4b7bd73d-cd4e-41ce-ac37-480042997f24,6,"""2021-05-13T16:22:34.7266247+08:00""",null
