Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#813ced33-f6a1-42be-9dcd-b03690951b06 begin trace,$,,,,14,PickAll,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,813ced33-f6a1-42be-9dcd-b03690951b06,1,"{""RefNo"":""13976150"",""RequestFunction"":1,""ChangeStatus"":2,""ItemRefUID"":[""99842c60-d039-42cf-993d-5ed09c96a515"",""9dd85cb8-19f5-4adf-b187-6874d57102e4"",""d3b3b8d4-f1f4-4ccd-884a-b8d781d5833d"",""8e698470-57f7-4f88-9fc8-df678ef19934"",""2d2dc77e-60bb-4e6c-bfdf-3f898ce03961"",""eb73f036-00ef-4926-95ad-93394fd7d42a"",""a34e1cf8-4dc3-4839-a1ae-ca0d528627c3"",""1706c353-e8b1-48be-b846-4ad183b31fd2"",""c9730823-ead2-445c-9f28-07f93a2a879c"",""4d291f94-750f-4a43-b51f-7e363bd9b0c0""],""RequestBy"":""admin""}",
TRACE,Tracing#813ced33-f6a1-42be-9dcd-b03690951b06 execute time:11961 ms end trace,$,,,,7,PickAll,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,813ced33-f6a1-42be-9dcd-b03690951b06,2,"{""Success"":false,""Message"":""RefNo:13976150 Not find data."",""InnerException"":null,""Content"":{""IsComplete"":false,""Message"":null,""ErrorCode"":0},""TypeCode"":null}",
TRACE,Tracing#99446c8f-f633-4cad-a9e3-cb511c7342e6 begin trace,$,,,,6,PickAll,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,99446c8f-f633-4cad-a9e3-cb511c7342e6,1,"{""RefNo"":""14066845"",""RequestFunction"":1,""ChangeStatus"":2,""ItemRefUID"":[""f66d645b-b45f-4545-9891-18d6ae76d476""],""RequestBy"":""admin""}",
TRACE,Tracing#99446c8f-f633-4cad-a9e3-cb511c7342e6 execute time:33133 ms end trace,$,,,,42,PickAll,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,99446c8f-f633-4cad-a9e3-cb511c7342e6,2,"{""Success"":false,""Message"":""RefNo:14066845 Not find data."",""InnerException"":null,""Content"":{""IsComplete"":false,""Message"":null,""ErrorCode"":0},""TypeCode"":null}",
TRACE,Tracing#21a9cb6e-70d6-445d-9998-a9b159863469 begin trace,$,,,,6,PickAll,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,21a9cb6e-70d6-445d-9998-a9b159863469,1,"{""RefNo"":""14066845"",""RequestFunction"":1,""ChangeStatus"":2,""ItemRefUID"":[""f66d645b-b45f-4545-9891-18d6ae76d476""],""RequestBy"":""admin""}",
