Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#7abd89d7-7b4b-470c-b0f7-e8968f2251ee begin trace,$,,,,11,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,7abd89d7-7b4b-470c-b0f7-e8968f2251ee,1,"{""RefNo"":""6972937"",""Items"":[{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""4ff32d0a-005c-40f8-86b6-01f711b89ba6"",""ShipViaUID"":""6467acb7-2fe0-485e-863f-eac6ea10a38d"",""PalletID"":1,""Line_No"":1,""ComponentType"":0,""ItemNo"":""SDR1-030"",""ParentItemNo"":"""",""Qty"":2,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":""00001972937000100018"",""Carrier"":null,""ShipViaNo"":1,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null}],""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ReceiverUrl"":""http://127.0.0.1:7777"",""ReceiverSecret"":""1234567890129456999012345699012"",""CustomerPartyName"":""AR9003"",""OrderType"":1,""RequestBy"":""admin"",""ETD"":""2019-06-05T16:00:00Z"",""UsePackingStation"":false,""ShipToAddress"":""3037 PACIFIC AVE "",""ShipToZip"":""90806"",""ShipToCity"":""LONG BEACH"",""ShipToState"":""CA"",""ShipToCountry"":""USA"",""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""PassPackageVersion"":true,""AllocateMode"":200}",
TRACE,Tracing#facf2bdf-679e-40f0-a54e-eed91b7ce53e begin trace,$,,,,10,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,1,"{""RefNo"":""6972937"",""Items"":[{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""4ff32d0a-005c-40f8-86b6-01f711b89ba6"",""ShipViaUID"":""6467acb7-2fe0-485e-863f-eac6ea10a38d"",""PalletID"":1,""Line_No"":1,""ComponentType"":0,""ItemNo"":""SDR1-030"",""ParentItemNo"":"""",""Qty"":2,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":""00001972937000100018"",""Carrier"":null,""ShipViaNo"":1,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null}],""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ReceiverUrl"":""http://127.0.0.1:7777"",""ReceiverSecret"":""1234567890129456999012345699012"",""CustomerPartyName"":""AR9003"",""OrderType"":1,""RequestBy"":""admin"",""ETD"":""2019-06-05T16:00:00Z"",""UsePackingStation"":false,""ShipToAddress"":""3037 PACIFIC AVE "",""ShipToZip"":""90806"",""ShipToCity"":""LONG BEACH"",""ShipToState"":""CA"",""ShipToCountry"":""USA"",""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""PassPackageVersion"":true,""AllocateMode"":200}",
TRACE,get onhand request item guids,$,,,,10,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,2,"{""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ItemUID"":[""e9368818-12ad-4576-baed-8a0946f91e40""],""AreaUID"":null,""BinUID"":null,""SlotUID"":null,""OptionText"":null,""OptionValue"":null,""IsincludeReceivingQty"":true,""SlotStatuses"":[200,100]}",null
TRACE,processPkgVersion packageuid,$,,,,11,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,4,"[""59170afc-9678-453a-abd5-8e9ea4737421""]",null
TRACE,get onhand response,$,,,,10,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,3,"[{""ItemUID"":""e9368818-12ad-4576-baed-8a0946f91e40"",""OriginalPackageUID"":""59170afc-9678-453a-abd5-8e9ea4737421"",""Quantity"":2,""PackageUID"":""59170afc-9678-453a-abd5-8e9ea4737421"",""Status"":500,""SlotName"":""A1-1"",""WarehouseName"":""21DG TX"",""SlotUID"":""0eb18784-119c-430d-8b42-d688d9789ef8""}]",null
TRACE,Invoke method <processPkgVersion>b__2 successfully,$,,,,22,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,5,"[{""PackageUID"":""59170afc-9678-453a-abd5-8e9ea4737421"",""UID"":""947cfba4-c628-4af5-b463-00d8631b17f0"",""ItemUID"":""e9368818-12ad-4576-baed-8a0946f91e40"",""VersionId"":""SDR1-030 ver.1"",""Status"":1,""CreatedBy"":""Varys-WMS"",""CreatedOn"":""2021-02-26T07:09:18.497"",""ModifiedBy"":""Varys-WMS"",""ModifiedOn"":""2021-02-26T07:09:18.497"",""SerialNumber"":1}]",null
TRACE,start group by parameter,$,,,,16,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,6,"""[\""e9368818-12ad-4576-baed-8a0946f91e40\""]""",null
TRACE,end group by parameter,$,,,,10,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,7,"""[\""e9368818-12ad-4576-baed-8a0946f91e40\""]""",null
TRACE,search cache data start,$,,,,16,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,8,"""[\""e9368818-12ad-4576-baed-8a0946f91e40\""]""",null
TRACE,search cache data end,$,,,,16,FutureAllocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,facf2bdf-679e-40f0-a54e-eed91b7ce53e,9,"""""",null
