Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#c31b6c71-f1c3-47e2-9f14-9265b306661d begin trace,$,,,,7,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,1,"{""RefNo"":""TX2220107047"",""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""Container"":[{""ExternalData"":""{\""Name\"":\""\"",\""MARKS\"":\""NBCP-S-22-027047TX\"",\""VendorID\"":\""NBCP-S\"",\""ETD\"":\""2022/12/23 00:00:00\"",\""BOLNO\"":\""3204211410533\"",\""ExportCompany\"":\""NBCP-E\"",\""SONO\"":\""TX2220107047\""}"",""PackageUOM"":""CARTON"",""Items"":[{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""65f411ca-2ee9-4132-b263-2fadad3cd1ff"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""247aa095-8afb-4b6f-ae8e-6308842d272e"",""Barcode"":""00023709312220107043"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""947ad6da-2bae-4a76-b1ea-8168ea41477a"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""247aa095-8afb-4b6f-ae8e-6308842d272e"",""Barcode"":""00023709322220107042"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""91049deb-6a13-4767-a12f-735d3c5e9ffd"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""247aa095-8afb-4b6f-ae8e-6308842d272e"",""Barcode"":""00023709332220107041"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""3be22c13-26d3-46a6-aa02-82e942c17fbd"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""247aa095-8afb-4b6f-ae8e-6308842d272e"",""Barcode"":""00023709342220107040"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""27a14fad-ca0b-477f-b329-b00920c51bbe"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""247aa095-8afb-4b6f-ae8e-6308842d272e"",""Barcode"":""00023709352220107049"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]}],""UID"":""247aa095-8afb-4b6f-ae8e-6308842d272e"",""ManifestItemUID"":[],""VesselManifestUID"":""00000000-0000-0000-0000-000000000000""}],""ReceivingType"":1,""ReceiverUrl"":null,""ReceiverSecret"":null,""CustomerPartyName"":null,""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""ImportItems"":[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""PFMS80-13"",""Name"":""PFMS80-13"",""CategoryName"":""PFM"",""UPC"":"""",""EAN"":null,""IsBOM"":false,""Description"":""Bushing Plastic"",""LengthInch"":0.03937007,""WidthInch"":0.03937007,""HeightInch"":0.03937007,""LengthCM"":0.1,""WidthCM"":0.1,""HeightCM"":0.1,""NetWeightKG"":null,""NetWeightLB"":0.1,""GrossWeightKG"":null,""GrossWeightLB"":0.1,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""PFMS80-13"",""MEASURE"":""EACH"",""PARENT_MEASURE"":""BOX"",""QTY"":1.0000,""HEIGHT"":0.0000,""WIDTH"":0.0000,""DEPTH"":0.0000,""WEIGHT"":0.0000,""GIRTH"":null,""SCC14"":null,""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":0.03937007,""ProductWidthInch"":0.03937007,""ProductHeightInch"":0.03937007,""ProductGrossWeight"":0.1000},{""LINE_ID"":"""",""PROD_ID"":""PFMS80-13"",""MEASURE"":""BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0000,""HEIGHT"":0.0400,""WIDTH"":0.0400,""DEPTH"":0.0400,""WEIGHT"":0.1000,""GIRTH"":null,""SCC14"":null,""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":0.03937007,""ProductWidthInch"":0.03937007,""ProductHeightInch"":0.03937007,""ProductGrossWeight"":0.1000}]}],""IsTransferOrder"":false}",
TRACE,Generate ticket bol:d865b984-fb75-42b3-abef-56cbd7852757 result:True,$,,,,7,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,2,"{""Success"":true,""Message"":null,""InnerException"":null,""Content"":true,""TypeCode"":null}",null
TRACE,Begin sync receive data,$,,,,7,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,3,"""2024-05-27T11:19:59.21311+08:00""","""faed50cf-0b62-48aa-affe-ff58a08846af"""
TRACE,sync receivied result:True,$,,,,23,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,5,"{""Success"":true,""Message"":null,""InnerException"":null,""Content"":true,""TypeCode"":null}",null
TRACE,End sync receive data,$,,,,8,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,4,"[{""Barcode"":""00023709352220107049"",""ItemNo"":""PFMS80-13"",""Quantity"":1,""Marks"":""TX2220107047"",""WmsLocationID"":""InboundTemp"",""ReceivedDate"":""2024-05-27T11:19:59.2096895+08:00"",""ScanDate"":null,""ScanBy"":null,""UOM"":""Each"",""LocationID"":1,""WarehouseID"":15603},{""Barcode"":""00023709322220107042"",""ItemNo"":""PFMS80-13"",""Quantity"":1,""Marks"":""TX2220107047"",""WmsLocationID"":""InboundTemp"",""ReceivedDate"":""2024-05-27T11:19:59.2096895+08:00"",""ScanDate"":null,""ScanBy"":null,""UOM"":""Each"",""LocationID"":1,""WarehouseID"":15603},{""Barcode"":""00023709342220107040"",""ItemNo"":""PFMS80-13"",""Quantity"":1,""Marks"":""TX2220107047"",""WmsLocationID"":""InboundTemp"",""ReceivedDate"":""2024-05-27T11:19:59.2096895+08:00"",""ScanDate"":null,""ScanBy"":null,""UOM"":""Each"",""LocationID"":1,""WarehouseID"":15603},{""Barcode"":""00023709332220107041"",""ItemNo"":""PFMS80-13"",""Quantity"":1,""Marks"":""TX2220107047"",""WmsLocationID"":""InboundTemp"",""ReceivedDate"":""2024-05-27T11:19:59.2096895+08:00"",""ScanDate"":null,""ScanBy"":null,""UOM"":""Each"",""LocationID"":1,""WarehouseID"":15603},{""Barcode"":""00023709312220107043"",""ItemNo"":""PFMS80-13"",""Quantity"":1,""Marks"":""TX2220107047"",""WmsLocationID"":""InboundTemp"",""ReceivedDate"":""2024-05-27T11:19:59.2096895+08:00"",""ScanDate"":null,""ScanBy"":null,""UOM"":""Each"",""LocationID"":1,""WarehouseID"":15603}]","{""Success"":true,""Message"":null,""InnerException"":null,""Content"":true,""TypeCode"":null}"
TRACE,Receiving sync complete,$,,,,28,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,7,null,null
TRACE,Receiving syncResult:True Message:,$,,,,42,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,8,null,null
TRACE,log Result:True,$,,,,27,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,6,"{""Success"":true,""Message"":null,""InnerException"":null,""Content"":true,""TypeCode"":null}","[{""UID"":""8db363da-0ba4-4422-a406-b6e5532cd663"",""ItemUID"":""08f12f72-30cc-4fe6-a34d-b60e3d9cd828"",""Action"":100,""Operate"":100,""Quantity"":1,""OriginalData"":"""",""IsComplete"":true,""CreatedOn"":""2024-05-27T11:19:59.2499968+08:00"",""CreatedBy"":""21DGTX15603-InternalService"",""ReplicateUID"":""faed50cf-0b62-48aa-affe-ff58a08846af"",""BelongToUID"":""a7fe934f-5b78-4900-949b-4e8b402e9476""},{""UID"":""84d76c5f-004e-4405-a074-c1d8ead8157f"",""ItemUID"":""08f12f72-30cc-4fe6-a34d-b60e3d9cd828"",""Action"":100,""Operate"":100,""Quantity"":1,""OriginalData"":"""",""IsComplete"":true,""CreatedOn"":""2024-05-27T11:19:59.2499968+08:00"",""CreatedBy"":""21DGTX15603-InternalService"",""ReplicateUID"":""faed50cf-0b62-48aa-affe-ff58a08846af"",""BelongToUID"":""9a0bf625-fb7f-485e-ab13-5dfc2b3f46bd""},{""UID"":""d7adbac5-7b5c-4c55-8130-42e8d9078a94"",""ItemUID"":""08f12f72-30cc-4fe6-a34d-b60e3d9cd828"",""Action"":100,""Operate"":100,""Quantity"":1,""OriginalData"":"""",""IsComplete"":true,""CreatedOn"":""2024-05-27T11:19:59.2499968+08:00"",""CreatedBy"":""21DGTX15603-InternalService"",""ReplicateUID"":""faed50cf-0b62-48aa-affe-ff58a08846af"",""BelongToUID"":""9dc0a6f0-8b9f-4f72-8f18-736844693105""},{""UID"":""a9da2c4e-8bd3-4968-b241-3779b5b086aa"",""ItemUID"":""08f12f72-30cc-4fe6-a34d-b60e3d9cd828"",""Action"":100,""Operate"":100,""Quantity"":1,""OriginalData"":"""",""IsComplete"":true,""CreatedOn"":""2024-05-27T11:19:59.2499968+08:00"",""CreatedBy"":""21DGTX15603-InternalService"",""ReplicateUID"":""faed50cf-0b62-48aa-affe-ff58a08846af"",""BelongToUID"":""bdde3d02-b524-4796-ad4a-a3a1e08bfa09""},{""UID"":""66e31f24-8571-42e9-aba4-43e04c53d21e"",""ItemUID"":""08f12f72-30cc-4fe6-a34d-b60e3d9cd828"",""Action"":100,""Operate"":100,""Quantity"":1,""OriginalData"":"""",""IsComplete"":true,""CreatedOn"":""2024-05-27T11:19:59.2499968+08:00"",""CreatedBy"":""21DGTX15603-InternalService"",""ReplicateUID"":""faed50cf-0b62-48aa-affe-ff58a08846af"",""BelongToUID"":""8e41ee96-bd33-49b2-a020-f72298b3c436""}]"
TRACE,Tracing#c31b6c71-f1c3-47e2-9f14-9265b306661d execute time:33742 ms end trace,$,,,,11,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,c31b6c71-f1c3-47e2-9f14-9265b306661d,9,"{""Success"":true,""Message"":null,""InnerException"":null,""Content"":{""IsComplete"":true,""Message"":null,""ReceivingMappingItems"":[{""WorkorderPayloadUID"":""5dd52e86-cd97-4bf5-9c8c-187e65cbc2bc"",""PO"":""TX2220107047"",""VendorID"":""NBCP-S"",""Barcode"":""00023709352220107049""},{""WorkorderPayloadUID"":""5dd52e86-cd97-4bf5-9c8c-187e65cbc2bc"",""PO"":""TX2220107047"",""VendorID"":""NBCP-S"",""Barcode"":""00023709352220107049""},{""WorkorderPayloadUID"":""5dd52e86-cd97-4bf5-9c8c-187e65cbc2bc"",""PO"":""TX2220107047"",""VendorID"":""NBCP-S"",""Barcode"":""00023709352220107049""},{""WorkorderPayloadUID"":""5dd52e86-cd97-4bf5-9c8c-187e65cbc2bc"",""PO"":""TX2220107047"",""VendorID"":""NBCP-S"",""Barcode"":""00023709352220107049""},{""WorkorderPayloadUID"":""5dd52e86-cd97-4bf5-9c8c-187e65cbc2bc"",""PO"":""TX2220107047"",""VendorID"":""NBCP-S"",""Barcode"":""00023709352220107049""}]},""TypeCode"":null}",
TRACE,Tracing#db84982d-dd36-4005-b334-bfb7a01cd7ce begin trace,$,,,,7,Receiving,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,db84982d-dd36-4005-b334-bfb7a01cd7ce,1,"{""RefNo"":""TX2220107047"",""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""Container"":[{""ExternalData"":""{\""Name\"":\""\"",\""MARKS\"":\""NBCP-S-22-027047TX\"",\""VendorID\"":\""NBCP-S\"",\""ETD\"":\""2022/12/23 00:00:00\"",\""BOLNO\"":\""3204211410533\"",\""ExportCompany\"":\""NBCP-E\"",\""SONO\"":\""TX2220107047\""}"",""PackageUOM"":""CARTON"",""Items"":[{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00023709312220107043"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00023709322220107042"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00023709332220107041"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00023709342220107040"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]},{""Name"":""PFMS80-13"",""PackageUOM"":""EACH"",""PackageQty"":1,""UseMinUOM"":false,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00023709352220107049"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]}],""UID"":""00000000-0000-0000-0000-000000000000"",""ManifestItemUID"":[],""VesselManifestUID"":""00000000-0000-0000-0000-000000000000""}],""ReceivingType"":1,""ReceiverUrl"":null,""ReceiverSecret"":null,""CustomerPartyName"":null,""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""ImportItems"":[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""PFMS80-13"",""Name"":""PFMS80-13"",""CategoryName"":""PFM"",""UPC"":"""",""EAN"":null,""IsBOM"":false,""Description"":""Bushing Plastic"",""LengthInch"":0.03937007,""WidthInch"":0.03937007,""HeightInch"":0.03937007,""LengthCM"":0.1,""WidthCM"":0.1,""HeightCM"":0.1,""NetWeightKG"":null,""NetWeightLB"":0.1,""GrossWeightKG"":null,""GrossWeightLB"":0.1,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""PFMS80-13"",""MEASURE"":""EACH"",""PARENT_MEASURE"":""BOX"",""QTY"":1.0000,""HEIGHT"":0.0000,""WIDTH"":0.0000,""DEPTH"":0.0000,""WEIGHT"":0.0000,""GIRTH"":null,""SCC14"":null,""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":0.03937007,""ProductWidthInch"":0.03937007,""ProductHeightInch"":0.03937007,""ProductGrossWeight"":0.1000},{""LINE_ID"":"""",""PROD_ID"":""PFMS80-13"",""MEASURE"":""BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0000,""HEIGHT"":0.0400,""WIDTH"":0.0400,""DEPTH"":0.0400,""WEIGHT"":0.1000,""GIRTH"":null,""SCC14"":null,""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":0.03937007,""ProductWidthInch"":0.03937007,""ProductHeightInch"":0.03937007,""ProductGrossWeight"":0.1000}]}],""IsTransferOrder"":false}",
