Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#c0a1af8b-a5ba-4ae6-a4f2-3e5ba4c5c4cf begin trace,$,,,,6,Receiving,joel,,WMS-Web-API-Tracing,,,980,c0a1af8b-a5ba-4ae6-a4f2-3e5ba4c5c4cf,1,"{""RefNo"":""9465951"",""WarehouseUID"":""0d3447cc-3936-4d3b-b18e-d5f8fe594bf3"",""Container"":[{""ExternalData"":""{\""Name\"":\""\"",\""MARKS\"":\""NJ0000\"",\""VendorID\"":\""CAP BARBELL , NEW JERSEY\"",\""ETD\"":\""2021/08/12 19:59:27\"",\""ExportCompany\"":\""\""}"",""PackageUOM"":""Pallet"",""Items"":[{""Name"":""SDKC2BS-25"",""PackageUOM"":""SDKC2BS-25"",""PackageQty"":1300,""UseMinUOM"":true,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1300,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00322109030304419218"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]}],""UID"":""00000000-0000-0000-0000-000000000000"",""ManifestItemUID"":[],""VesselManifestUID"":""00000000-0000-0000-0000-000000000000""}],""ReceivingType"":2,""ReceiverUrl"":null,""ReceiverSecret"":null,""CustomerPartyName"":null,""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""ImportItems"":[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""CategoryName"":""SDKC2BS"",""UPC"":""702556903063"",""EAN"":"""",""IsBOM"":false,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""LengthInch"":10.43307086,""WidthInch"":10.03937007,""HeightInch"":10.31496062,""LengthCM"":26.5,""WidthCM"":25.5,""HeightCM"":26.2,""NetWeightKG"":null,""NetWeightLB"":25.0,""GrossWeightKG"":null,""GrossWeightLB"":27.0,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""SET"",""PARENT_MEASURE"":""COLOR BOX"",""QTY"":1.0,""HEIGHT"":0.0,""WIDTH"":0.0,""DEPTH"":0.0,""WEIGHT"":0.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0},{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""COLOR BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0,""HEIGHT"":9.84,""WIDTH"":9.84,""DEPTH"":10.24,""WEIGHT"":27.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0}]}],""IsTransferOrder"":false}",
TRACE,新增/更新 產品包裝版本,$,,,,6,Receiving,joel,,WMS-Web-API-Tracing,,,980,c0a1af8b-a5ba-4ae6-a4f2-3e5ba4c5c4cf,2,"[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""CategoryName"":""SDKC2BS"",""UPC"":""702556903063"",""EAN"":"""",""IsBOM"":false,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""LengthInch"":10.43307086,""WidthInch"":10.03937007,""HeightInch"":10.31496062,""LengthCM"":26.5,""WidthCM"":25.5,""HeightCM"":26.2,""NetWeightKG"":null,""NetWeightLB"":25.0,""GrossWeightKG"":null,""GrossWeightLB"":27.0,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""SET"",""PARENT_MEASURE"":""COLOR BOX"",""QTY"":1.0,""HEIGHT"":0.0,""WIDTH"":0.0,""DEPTH"":0.0,""WEIGHT"":0.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0},{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""COLOR BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0,""HEIGHT"":9.84,""WIDTH"":9.84,""DEPTH"":10.24,""WEIGHT"":27.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0}]}]",null
TRACE,新增產品包裝版本 SDKC2BS-25,$,,,,6,Receiving,joel,,WMS-Web-API-Tracing,,,980,c0a1af8b-a5ba-4ae6-a4f2-3e5ba4c5c4cf,3,"{""UID"":""70e519ae-a878-40ff-a402-efc22e4c9f0a"",""GroupUID"":""c69136ef-9141-4ed2-aa24-9c23b6a14cf2"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""Status"":1,""Type"":1,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""CreatedBy"":""joel"",""CreatedOn"":""2021-11-11T01:54:06.273"",""ModifiedBy"":""joel"",""ModifiedOn"":""2021-11-11T01:54:06.273""}",null
TRACE,Tracing#89d05d6a-5ce2-461d-847c-e73afec31f51 begin trace,$,,,,20,Receiving,joel,,WMS-Web-API-Tracing,,,980,89d05d6a-5ce2-461d-847c-e73afec31f51,1,"{""RefNo"":""9465951"",""WarehouseUID"":""0d3447cc-3936-4d3b-b18e-d5f8fe594bf3"",""Container"":[{""ExternalData"":""{\""Name\"":\""\"",\""MARKS\"":\""NJ0000\"",\""VendorID\"":\""CAP BARBELL , NEW JERSEY\"",\""ETD\"":\""2021/08/12 19:59:27\"",\""ExportCompany\"":\""\""}"",""PackageUOM"":""Pallet"",""Items"":[{""Name"":""SDKC2BS-25"",""PackageUOM"":""SDKC2BS-25"",""PackageQty"":1300,""UseMinUOM"":true,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1300,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00322109030304419218"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]}],""UID"":""00000000-0000-0000-0000-000000000000"",""ManifestItemUID"":[],""VesselManifestUID"":""00000000-0000-0000-0000-000000000000""}],""ReceivingType"":2,""ReceiverUrl"":null,""ReceiverSecret"":null,""CustomerPartyName"":null,""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""ImportItems"":[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""CategoryName"":""SDKC2BS"",""UPC"":""702556903063"",""EAN"":"""",""IsBOM"":false,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""LengthInch"":10.43307086,""WidthInch"":10.03937007,""HeightInch"":10.31496062,""LengthCM"":26.5,""WidthCM"":25.5,""HeightCM"":26.2,""NetWeightKG"":null,""NetWeightLB"":25.0,""GrossWeightKG"":null,""GrossWeightLB"":27.0,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""SET"",""PARENT_MEASURE"":""COLOR BOX"",""QTY"":1.0,""HEIGHT"":0.0,""WIDTH"":0.0,""DEPTH"":0.0,""WEIGHT"":0.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0},{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""COLOR BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0,""HEIGHT"":9.84,""WIDTH"":9.84,""DEPTH"":10.24,""WEIGHT"":27.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0}]}],""IsTransferOrder"":false}",
TRACE,新增/更新 產品包裝版本,$,,,,37,Receiving,joel,,WMS-Web-API-Tracing,,,980,89d05d6a-5ce2-461d-847c-e73afec31f51,2,"[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""CategoryName"":""SDKC2BS"",""UPC"":""702556903063"",""EAN"":"""",""IsBOM"":false,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""LengthInch"":10.43307086,""WidthInch"":10.03937007,""HeightInch"":10.31496062,""LengthCM"":26.5,""WidthCM"":25.5,""HeightCM"":26.2,""NetWeightKG"":null,""NetWeightLB"":25.0,""GrossWeightKG"":null,""GrossWeightLB"":27.0,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""SET"",""PARENT_MEASURE"":""COLOR BOX"",""QTY"":1.0,""HEIGHT"":0.0,""WIDTH"":0.0,""DEPTH"":0.0,""WEIGHT"":0.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0},{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""COLOR BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0,""HEIGHT"":9.84,""WIDTH"":9.84,""DEPTH"":10.24,""WEIGHT"":27.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0}]}]",null
TRACE,新增產品包裝版本 SDKC2BS-25,$,,,,20,Receiving,joel,,WMS-Web-API-Tracing,,,980,89d05d6a-5ce2-461d-847c-e73afec31f51,3,"{""UID"":""ed02a9fe-cee5-47a0-847f-bb0fdf522981"",""GroupUID"":""c69136ef-9141-4ed2-aa24-9c23b6a14cf2"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""Status"":1,""Type"":1,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""CreatedBy"":""joel"",""CreatedOn"":""2021-11-11T02:22:09.92"",""ModifiedBy"":""joel"",""ModifiedOn"":""2021-11-11T02:22:09.92""}",null
TRACE,Commit tran complete call by ProcessPBSCItemAndPackage,$,,,,46,Receiving,joel,,WMS-Web-API-Tracing,,,980,89d05d6a-5ce2-461d-847c-e73afec31f51,5,null,null
TRACE,Log connection status call by [CommitTransaction],$,,,,44,Receiving,joel,,WMS-Web-API-Tracing,,,980,89d05d6a-5ce2-461d-847c-e73afec31f51,4,"{""ConnectionId"":53856057,""ConnectionStatus"":""Open"",""TransactionId"":17646363,""TransactionIncludeConnection"":53856057}","{""FileName"":""D:\\Project\\WMS2\\Mainproject\\YAEP.WMS.BLL\\Manager\\AbstractManager.cs"",""MethodName"":{""Name"":""LogConnectionStatus"",""AssemblyName"":""YAEP.WMS.BLL, Version=3.0.216.7780, Culture=neutral, PublicKeyToken=null"",""ClassName"":""YAEP.WMS.BLL.Manager.AbstractManager"",""Signature"":""Void LogConnectionStatus(System.String)"",""Signature2"":""System.Void LogConnectionStatus(System.String)"",""MemberType"":8,""GenericArguments"":null},""FileLineNumber"":298}"
TRACE,Tracing#89d05d6a-5ce2-461d-847c-e73afec31f51 execute time:44118 ms end trace,$,,,,44,Receiving,joel,,WMS-Web-API-Tracing,,,980,89d05d6a-5ce2-461d-847c-e73afec31f51,6,"{""Success"":false,""Message"":null,""InnerException"":null,""Content"":{""IsComplete"":false,""Message"":""下列產品編號重複 SDKC2BS-25""},""TypeCode"":null}",
TRACE,Tracing#4bc3cad0-fab1-4e62-ae40-194ec3ebd5b8 begin trace,$,,,,9,Receiving,joel,,WMS-Web-API-Tracing,,,980,4bc3cad0-fab1-4e62-ae40-194ec3ebd5b8,1,"{""RefNo"":""9465951"",""WarehouseUID"":""0d3447cc-3936-4d3b-b18e-d5f8fe594bf3"",""Container"":[{""ExternalData"":""{\""Name\"":\""\"",\""MARKS\"":\""NJ0000\"",\""VendorID\"":\""CAP BARBELL , NEW JERSEY\"",\""ETD\"":\""2021/08/12 19:59:27\"",\""ExportCompany\"":\""\""}"",""PackageUOM"":""Pallet"",""Items"":[{""Name"":""SDKC2BS-25"",""PackageUOM"":""SDKC2BS-25"",""PackageQty"":1300,""UseMinUOM"":true,""UID"":""00000000-0000-0000-0000-000000000000"",""InventoryRatio"":1300,""ExternalData"":null,""ContainerUID"":""00000000-0000-0000-0000-000000000000"",""Barcode"":""00322109030304419218"",""VirtualItems"":null,""ItemGroupUID"":null,""ItemUID"":[]}],""UID"":""33e71ed3-3747-40c1-8690-be7a9affd07f"",""ManifestItemUID"":[],""VesselManifestUID"":""00000000-0000-0000-0000-000000000000""}],""ReceivingType"":2,""ReceiverUrl"":null,""ReceiverSecret"":null,""CustomerPartyName"":null,""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""ImportItems"":[{""Item"":{""CustomerID"":null,""CustomerUID"":""00000000-0000-0000-0000-000000000000"",""GroupUID"":""00000000-0000-0000-0000-000000000000"",""UID"":""00000000-0000-0000-0000-000000000000"",""ID"":""SDKC2BS-25"",""Name"":""SDKC2BS-25"",""CategoryName"":""SDKC2BS"",""UPC"":""702556903063"",""EAN"":"""",""IsBOM"":false,""Description"":""CAP 25 lbs BLACK Cement Kettlebell Set (10 & 15)"",""LengthInch"":10.43307086,""WidthInch"":10.03937007,""HeightInch"":10.31496062,""LengthCM"":26.5,""WidthCM"":25.5,""HeightCM"":26.2,""NetWeightKG"":null,""NetWeightLB"":25.0,""GrossWeightKG"":null,""GrossWeightLB"":27.0,""StockUOM"":null,""PurchaseUOM"":null,""SellingUOM"":null,""ShipUOM"":null,""ActualProduct"":null,""Is_VirtualItem"":false,""PUOM"":null,""BoxQuantity"":0},""MultiBoxItem"":[],""Packages"":[{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""SET"",""PARENT_MEASURE"":""COLOR BOX"",""QTY"":1.0,""HEIGHT"":0.0,""WIDTH"":0.0,""DEPTH"":0.0,""WEIGHT"":0.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0},{""LINE_ID"":"""",""PROD_ID"":""SDKC2BS-25"",""MEASURE"":""COLOR BOX"",""PARENT_MEASURE"":"""",""QTY"":1.0,""HEIGHT"":9.84,""WIDTH"":9.84,""DEPTH"":10.24,""WEIGHT"":27.0,""GIRTH"":null,""SCC14"":"""",""ADDBY"":"""",""ADDDATIME"":null,""CreatedBy"":"""",""CreatedOn"":null,""ModifiedBy"":"""",""ModifiedOn"":null,""LevelIndex"":null,""MetricHeight"":null,""MetricWidth"":null,""MetricDepth"":null,""MetricWeight"":null,""UPC"":"""",""PUOM"":"""",""ProductLengthInch"":10.43307086,""ProductWidthInch"":10.03937007,""ProductHeightInch"":10.31496062,""ProductGrossWeight"":27.0}]}],""IsTransferOrder"":false}",
