Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#10de0cd9-2597-4506-a55d-ac38030fbf13 begin trace,$,,,,13,Allocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,10de0cd9-2597-4506-a55d-ac38030fbf13,1,"{""RefNo"":""5568696"",""Items"":[{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""d930d042-cef2-4446-9ecc-05b2832b7eba"",""ShipViaUID"":""e07a4558-7619-4128-8d50-b20678aee908"",""PalletID"":8,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":8,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""0c456732-ca7d-47eb-ab7a-949f285f96dc"",""ShipViaUID"":""bf1bf40d-a2d4-457f-a1ca-3fb5f3653bfe"",""PalletID"":5,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":5,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""abb60bae-6116-450d-ae8b-9a691f2d6f70"",""ShipViaUID"":""b1e3ee58-50d1-4605-97da-b81c8affd121"",""PalletID"":1,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":1,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""5378a65c-9a15-43dc-b3e0-9b3c7c214ec4"",""ShipViaUID"":""06c9d257-a3e9-4e03-a680-d82e03c49b3e"",""PalletID"":9,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":9,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""d47298d4-13f1-4589-8263-a690a37dee21"",""ShipViaUID"":""93f9f73b-4765-459b-8bcf-ac6cc448b12b"",""PalletID"":7,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":7,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""f63e45aa-d83e-490d-b95e-b038cb88d6c8"",""ShipViaUID"":""8fe45772-ddde-4308-88fd-1c4b446e4035"",""PalletID"":10,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":10,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""5b968268-b64b-4640-8fcb-b47b17172dcc"",""ShipViaUID"":""04a76a42-55e6-41dc-a633-3919491545f0"",""PalletID"":6,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":6,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""7a869bfc-10ca-4cbe-9a48-d7e77a6f4d20"",""ShipViaUID"":""6e9f0100-1c37-48b8-a10b-9db3275d45a3"",""PalletID"":3,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":3,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""bcf93ffa-c3d6-47e0-9394-eca095ac0f17"",""ShipViaUID"":""5de03d14-8cdc-426e-9422-2d455e27bcfa"",""PalletID"":2,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":2,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""89b18f2f-de90-45ac-89aa-f0b131b730bb"",""ShipViaUID"":""9b46324d-8ca3-406a-8201-a9a07dd93d9b"",""PalletID"":4,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":4,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null}],""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ReceiverUrl"":""http://127.0.0.1:7777"",""ReceiverSecret"":""1234567890129456999012345699012"",""CustomerPartyName"":""WA0062"",""OrderType"":2,""RequestBy"":""admin"",""ETD"":""2021-02-08T16:00:00Z"",""UsePackingStation"":true,""ShipToAddress"":""P.O. BOX 80387 "",""ShipToZip"":""98108"",""ShipToCity"":""SEATTLE"",""ShipToState"":""WA"",""ShipToCountry"":""USA"",""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""PassPackageVersion"":true,""AllocateMode"":0}",
TRACE,get onhand request item guids,$,,,,13,Allocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,10de0cd9-2597-4506-a55d-ac38030fbf13,2,"{""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ItemUID"":[""ffc4b68d-1ebe-455d-8ae0-4fa0ebeea1c4""],""AreaUID"":null,""BinUID"":null,""SlotUID"":null,""OptionText"":null,""OptionValue"":null,""IsincludeReceivingQty"":true,""SlotStatuses"":[200,100]}",null
TRACE,Tracing#428c6a54-8e0e-4ee5-b870-4484c04a2d79 begin trace,$,,,,11,Allocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,428c6a54-8e0e-4ee5-b870-4484c04a2d79,1,"{""RefNo"":""5568696"",""Items"":[{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""d930d042-cef2-4446-9ecc-05b2832b7eba"",""ShipViaUID"":""e07a4558-7619-4128-8d50-b20678aee908"",""PalletID"":8,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":8,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""0c456732-ca7d-47eb-ab7a-949f285f96dc"",""ShipViaUID"":""bf1bf40d-a2d4-457f-a1ca-3fb5f3653bfe"",""PalletID"":5,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":5,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""abb60bae-6116-450d-ae8b-9a691f2d6f70"",""ShipViaUID"":""b1e3ee58-50d1-4605-97da-b81c8affd121"",""PalletID"":1,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":1,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""5378a65c-9a15-43dc-b3e0-9b3c7c214ec4"",""ShipViaUID"":""06c9d257-a3e9-4e03-a680-d82e03c49b3e"",""PalletID"":9,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":9,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""d47298d4-13f1-4589-8263-a690a37dee21"",""ShipViaUID"":""93f9f73b-4765-459b-8bcf-ac6cc448b12b"",""PalletID"":7,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":7,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""f63e45aa-d83e-490d-b95e-b038cb88d6c8"",""ShipViaUID"":""8fe45772-ddde-4308-88fd-1c4b446e4035"",""PalletID"":10,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":10,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""5b968268-b64b-4640-8fcb-b47b17172dcc"",""ShipViaUID"":""04a76a42-55e6-41dc-a633-3919491545f0"",""PalletID"":6,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":6,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""7a869bfc-10ca-4cbe-9a48-d7e77a6f4d20"",""ShipViaUID"":""6e9f0100-1c37-48b8-a10b-9db3275d45a3"",""PalletID"":3,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":3,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""bcf93ffa-c3d6-47e0-9394-eca095ac0f17"",""ShipViaUID"":""5de03d14-8cdc-426e-9422-2d455e27bcfa"",""PalletID"":2,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":2,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""89b18f2f-de90-45ac-89aa-f0b131b730bb"",""ShipViaUID"":""9b46324d-8ca3-406a-8201-a9a07dd93d9b"",""PalletID"":4,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":4,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null}],""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ReceiverUrl"":""http://127.0.0.1:7777"",""ReceiverSecret"":""1234567890129456999012345699012"",""CustomerPartyName"":""WA0062"",""OrderType"":2,""RequestBy"":""admin"",""ETD"":""2021-02-08T16:00:00Z"",""UsePackingStation"":true,""ShipToAddress"":""P.O. BOX 80387 "",""ShipToZip"":""98108"",""ShipToCity"":""SEATTLE"",""ShipToState"":""WA"",""ShipToCountry"":""USA"",""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""PassPackageVersion"":true,""AllocateMode"":0}",
TRACE,get onhand request item guids,$,,,,11,Allocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,428c6a54-8e0e-4ee5-b870-4484c04a2d79,2,"{""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ItemUID"":[""ffc4b68d-1ebe-455d-8ae0-4fa0ebeea1c4""],""AreaUID"":null,""BinUID"":null,""SlotUID"":null,""OptionText"":null,""OptionValue"":null,""IsincludeReceivingQty"":true,""SlotStatuses"":[200,100]}",null
TRACE,Tracing#864aef91-3422-49e0-9acc-66aa9c6de420 begin trace,$,,,,11,Allocated,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,864aef91-3422-49e0-9acc-66aa9c6de420,1,"{""RefNo"":""5568696"",""Items"":[{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""d930d042-cef2-4446-9ecc-05b2832b7eba"",""ShipViaUID"":""e07a4558-7619-4128-8d50-b20678aee908"",""PalletID"":8,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":8,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""0c456732-ca7d-47eb-ab7a-949f285f96dc"",""ShipViaUID"":""bf1bf40d-a2d4-457f-a1ca-3fb5f3653bfe"",""PalletID"":5,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":5,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""abb60bae-6116-450d-ae8b-9a691f2d6f70"",""ShipViaUID"":""b1e3ee58-50d1-4605-97da-b81c8affd121"",""PalletID"":1,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":1,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""5378a65c-9a15-43dc-b3e0-9b3c7c214ec4"",""ShipViaUID"":""06c9d257-a3e9-4e03-a680-d82e03c49b3e"",""PalletID"":9,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":9,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""d47298d4-13f1-4589-8263-a690a37dee21"",""ShipViaUID"":""93f9f73b-4765-459b-8bcf-ac6cc448b12b"",""PalletID"":7,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":7,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""f63e45aa-d83e-490d-b95e-b038cb88d6c8"",""ShipViaUID"":""8fe45772-ddde-4308-88fd-1c4b446e4035"",""PalletID"":10,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":10,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""5b968268-b64b-4640-8fcb-b47b17172dcc"",""ShipViaUID"":""04a76a42-55e6-41dc-a633-3919491545f0"",""PalletID"":6,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":6,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""7a869bfc-10ca-4cbe-9a48-d7e77a6f4d20"",""ShipViaUID"":""6e9f0100-1c37-48b8-a10b-9db3275d45a3"",""PalletID"":3,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":3,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""bcf93ffa-c3d6-47e0-9394-eca095ac0f17"",""ShipViaUID"":""5de03d14-8cdc-426e-9422-2d455e27bcfa"",""PalletID"":2,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":2,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null},{""ManifestItemUID"":""00000000-0000-0000-0000-000000000000"",""VesselManifestUID"":""00000000-0000-0000-0000-000000000000"",""ShipPackageUID"":""89b18f2f-de90-45ac-89aa-f0b131b730bb"",""ShipViaUID"":""9b46324d-8ca3-406a-8201-a9a07dd93d9b"",""PalletID"":4,""Line_No"":200,""ComponentType"":0,""ItemNo"":""SDG-010"",""ParentItemNo"":"""",""Qty"":1,""UseMiniPackage"":false,""PackageVersionUID"":""00000000-0000-0000-0000-000000000000"",""PalletBarcode"":null,""Carrier"":0,""ShipViaNo"":4,""VirtualItems"":[],""VirtualItemParentItemNo"":null,""IsHasVirtualItem"":false,""ItemGroupUID"":null}],""WarehouseUID"":""56a433fd-3a9e-47b5-b1e0-13562bcb2ccf"",""ReceiverUrl"":""http://127.0.0.1:7777"",""ReceiverSecret"":""1234567890129456999012345699012"",""CustomerPartyName"":""WA0062"",""OrderType"":2,""RequestBy"":""admin"",""ETD"":""2021-02-08T16:00:00Z"",""UsePackingStation"":true,""ShipToAddress"":""P.O. BOX 80387 "",""ShipToZip"":""98108"",""ShipToCity"":""SEATTLE"",""ShipToState"":""WA"",""ShipToCountry"":""USA"",""CustomerUID"":""632689e6-c643-43ee-ae85-7384e20e587a"",""PassPackageVersion"":true,""AllocateMode"":0}",
