Level,Content,ExceptionMessage,ExceptionStackTrace,MachineName,Source,ThreadId,Type,Logger,IP,Application,SubApplication,Alias,BelongToType,BelongToUID,BelongToRemark,ObjectBefore,ObjectAfter
TRACE,Tracing#57509807-6cb3-4421-8f22-adee15dee2e5 begin trace,$,,,,7,CheckBolExist,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,57509807-6cb3-4421-8f22-adee15dee2e5,1,"[""BOL-11429304-1""]",
TRACE,Tracing#57509807-6cb3-4421-8f22-adee15dee2e5 execute time:37 ms end trace,$,,,,8,CheckBolExist,21DGTX15603-InternalService,,WMS-Web-API-Tracing,,,980,57509807-6cb3-4421-8f22-adee15dee2e5,2,"{""Success"":true,""Message"":null,""InnerException"":null,""Content"":{""Items"":[{""BolRefNo"":""BOL-11429304-1"",""IsExist"":false}],""IsComplete"":true,""Message"":null},""TypeCode"":null}",
